Date,Close
11/14/2023 16:00:00,145.8
11/15/2023 16:00:00,143.2
11/16/2023 16:00:00,142.83
11/17/2023 16:00:00,145.18
11/20/2023 16:00:00,146.13
11/21/2023 16:00:00,143.9
11/22/2023 16:00:00,146.71
11/24/2023 13:05:00,146.74
11/27/2023 16:00:00,147.73
11/28/2023 16:00:00,147.03
11/29/2023 16:00:00,146.32
11/30/2023 16:00:00,146.09
12/1/2023 16:00:00,147.03
12/4/2023 16:00:00,144.84
12/5/2023 16:00:00,146.88
12/6/2023 16:00:00,144.52
12/7/2023 16:00:00,146.88
12/8/2023 16:00:00,147.42
12/11/2023 16:00:00,145.89
12/12/2023 16:00:00,147.48
12/13/2023 16:00:00,148.84
12/14/2023 16:00:00,147.42
12/15/2023 16:00:00,149.97
12/18/2023 16:00:00,154.07
12/19/2023 16:00:00,153.79
12/20/2023 16:00:00,152.12
12/21/2023 16:00:00,153.84
12/22/2023 16:00:00,153.42
12/26/2023 16:00:00,153.41
12/27/2023 16:00:00,153.34
12/28/2023 16:00:00,153.38
12/29/2023 16:00:00,151.94
1/2/2024 16:00:00,149.93
1/3/2024 16:00:00,148.47
1/4/2024 16:00:00,144.57
1/5/2024 16:00:00,145.24
1/8/2024 16:00:00,149.1
1/9/2024 16:00:00,151.37
1/10/2024 16:00:00,153.73
1/11/2024 16:00:00,155.18
1/12/2024 16:00:00,154.62
1/16/2024 16:00:00,153.16
1/17/2024 16:00:00,151.71
1/18/2024 16:00:00,153.5
1/19/2024 16:00:00,155.34
1/22/2024 16:00:00,154.78
1/23/2024 16:00:00,156.02
1/24/2024 16:00:00,156.87
1/25/2024 16:00:00,157.75
1/26/2024 16:00:00,159.12
1/29/2024 16:00:00,161.26
1/30/2024 16:00:00,159.0
1/31/2024 16:00:00,155.2
2/1/2024 16:00:00,159.28
2/2/2024 16:00:00,171.81
2/5/2024 16:00:00,170.31
2/6/2024 16:00:00,169.15
2/7/2024 16:00:00,170.53
2/8/2024 16:00:00,169.84
