Date,Close
11/14/2023 16:00:00,370.27
11/15/2023 16:00:00,369.67
11/16/2023 16:00:00,376.17
11/17/2023 16:00:00,369.85
11/20/2023 16:00:00,377.44
11/21/2023 16:00:00,373.07
11/22/2023 16:00:00,377.85
11/24/2023 13:05:00,377.43
11/27/2023 16:00:00,378.61
11/28/2023 16:00:00,382.7
11/29/2023 16:00:00,378.85
11/30/2023 16:00:00,378.91
12/1/2023 16:00:00,374.51
12/4/2023 16:00:00,369.14
12/5/2023 16:00:00,372.52
12/6/2023 16:00:00,368.8
12/7/2023 16:00:00,370.95
12/8/2023 16:00:00,374.23
12/11/2023 16:00:00,371.3
12/12/2023 16:00:00,374.38
12/13/2023 16:00:00,374.37
12/14/2023 16:00:00,365.93
12/15/2023 16:00:00,370.73
12/18/2023 16:00:00,372.65
12/19/2023 16:00:00,373.26
12/20/2023 16:00:00,370.62
12/21/2023 16:00:00,373.54
12/22/2023 16:00:00,374.58
12/26/2023 16:00:00,374.66
12/27/2023 16:00:00,374.07
12/28/2023 16:00:00,375.28
12/29/2023 16:00:00,376.04
1/2/2024 16:00:00,370.87
1/3/2024 16:00:00,370.6
1/4/2024 16:00:00,367.94
1/5/2024 16:00:00,367.75
1/8/2024 16:00:00,374.69
1/9/2024 16:00:00,375.79
1/10/2024 16:00:00,382.77
1/11/2024 16:00:00,384.63
1/12/2024 16:00:00,388.47
1/16/2024 16:00:00,390.27
1/17/2024 16:00:00,389.47
1/18/2024 16:00:00,393.87
1/19/2024 16:00:00,398.67
1/22/2024 16:00:00,396.51
1/23/2024 16:00:00,398.9
1/24/2024 16:00:00,402.56
1/25/2024 16:00:00,404.87
1/26/2024 16:00:00,403.93
1/29/2024 16:00:00,409.72
1/30/2024 16:00:00,408.59
1/31/2024 16:00:00,397.58
2/1/2024 16:00:00,403.78
2/2/2024 16:00:00,411.22
2/5/2024 16:00:00,405.65
2/6/2024 16:00:00,405.49
2/7/2024 16:00:00,414.05
2/8/2024 16:00:00,414.11
2/9/2024 16:00:00,420.55
2/12/2024 16:00:00,415.26
2/13/2024 16:00:00,406.32
2/14/2024 16:00:00,409.49
2/15/2024 16:00:00,406.56
2/16/2024 16:00:00,404.06
2/20/2024 16:00:00,402.79
2/21/2024 16:00:00,402.18
2/22/2024 16:00:00,411.65
2/23/2024 16:00:00,410.34
2/26/2024 16:00:00,407.54
2/27/2024 16:00:00,407.48
2/28/2024 16:00:00,407.72
2/29/2024 16:00:00,413.64
3/1/2024 16:00:00,415.5
3/4/2024 16:00:00,414.92
3/5/2024 16:00:00,402.65
3/6/2024 16:00:00,402.09
3/7/2024 16:00:00,409.14
3/8/2024 16:00:00,406.22
3/11/2024 16:00:00,404.52
3/12/2024 16:00:00,415.28
3/13/2024 16:00:00,415.1
3/14/2024 16:00:00,425.22
3/15/2024 16:00:00,416.42
3/18/2024 16:00:00,417.32
3/19/2024 16:00:00,421.41
3/20/2024 16:00:00,425.23
3/21/2024 16:00:00,429.37
3/22/2024 16:00:00,428.74
3/25/2024 16:00:00,422.86
3/26/2024 16:00:00,421.65
3/27/2024 16:00:00,421.43
