Date,Close
11/14/2023 16:00:00,133.62
11/15/2023 16:00:00,134.62
11/16/2023 16:00:00,136.93
11/17/2023 16:00:00,135.31
11/20/2023 16:00:00,136.25
11/21/2023 16:00:00,136.97
11/22/2023 16:00:00,138.49
11/24/2023 13:05:00,136.69
11/27/2023 16:00:00,136.41
11/28/2023 16:00:00,137.2
11/29/2023 16:00:00,134.99
11/30/2023 16:00:00,132.53
12/1/2023 16:00:00,131.86
12/4/2023 16:00:00,129.27
12/5/2023 16:00:00,130.99
12/6/2023 16:00:00,130.02
12/7/2023 16:00:00,136.93
12/8/2023 16:00:00,134.99
12/11/2023 16:00:00,133.29
12/12/2023 16:00:00,132.52
12/13/2023 16:00:00,132.57
12/14/2023 16:00:00,131.94
12/15/2023 16:00:00,132.6
12/18/2023 16:00:00,135.8
12/19/2023 16:00:00,136.65
12/20/2023 16:00:00,138.34
12/21/2023 16:00:00,140.42
12/22/2023 16:00:00,141.49
12/26/2023 16:00:00,141.52
12/27/2023 16:00:00,140.37
12/28/2023 16:00:00,140.23
12/29/2023 16:00:00,139.69
1/2/2024 16:00:00,138.17
1/3/2024 16:00:00,138.92
1/4/2024 16:00:00,136.39
1/5/2024 16:00:00,135.73
1/8/2024 16:00:00,138.84
1/9/2024 16:00:00,140.95
1/10/2024 16:00:00,142.28
1/11/2024 16:00:00,142.08
1/12/2024 16:00:00,142.65
1/16/2024 16:00:00,142.49
1/17/2024 16:00:00,141.47
1/18/2024 16:00:00,143.48
1/19/2024 16:00:00,146.38
1/22/2024 16:00:00,145.99
1/23/2024 16:00:00,147.04
1/24/2024 16:00:00,148.7
1/25/2024 16:00:00,151.87
1/26/2024 16:00:00,152.19
1/29/2024 16:00:00,153.51
1/30/2024 16:00:00,151.46
1/31/2024 16:00:00,140.1
2/1/2024 16:00:00,141.16
2/2/2024 16:00:00,142.38
2/5/2024 16:00:00,143.68
2/6/2024 16:00:00,144.1
2/7/2024 16:00:00,145.54
2/8/2024 16:00:00,145.91
2/9/2024 16:00:00,149.0
2/12/2024 16:00:00,147.53
2/13/2024 16:00:00,145.14
2/14/2024 16:00:00,145.94
2/15/2024 16:00:00,142.77
2/16/2024 16:00:00,140.52
2/20/2024 16:00:00,141.12
2/21/2024 16:00:00,142.55
2/22/2024 16:00:00,144.09
2/23/2024 16:00:00,143.96
2/26/2024 16:00:00,137.57
2/27/2024 16:00:00,138.88
2/28/2024 16:00:00,136.38
2/29/2024 16:00:00,138.46
3/1/2024 16:00:00,137.14
3/4/2024 16:00:00,133.35
3/5/2024 16:00:00,132.67
3/6/2024 16:00:00,131.4
3/7/2024 16:00:00,134.38
3/8/2024 16:00:00,135.41
3/11/2024 16:00:00,137.67
3/12/2024 16:00:00,138.5
3/13/2024 16:00:00,139.79
3/14/2024 16:00:00,143.1
3/15/2024 16:00:00,141.18
3/18/2024 16:00:00,147.68
3/19/2024 16:00:00,147.03
3/20/2024 16:00:00,148.74
3/21/2024 16:00:00,147.6
3/22/2024 16:00:00,150.77
3/25/2024 16:00:00,150.07
3/26/2024 16:00:00,150.67
3/27/2024 16:00:00,150.87
3/28/2024 16:00:00,150.93
4/1/2024 16:00:00,155.49
4/2/2024 16:00:00,154.56
4/3/2024 16:00:00,154.92
4/4/2024 16:00:00,150.53
4/5/2024 16:00:00,152.5
4/8/2024 16:00:00,154.85
4/9/2024 16:00:00,156.6
4/10/2024 16:00:00,156.14
4/11/2024 16:00:00,159.41
4/12/2024 16:00:00,157.73
4/15/2024 16:00:00,154.86
4/16/2024 16:00:00,154.4
4/17/2024 16:00:00,155.47
4/18/2024 16:00:00,156.01
4/19/2024 16:00:00,154.09
4/22/2024 16:00:00,156.28
4/23/2024 16:00:00,158.26
4/24/2024 16:00:00,159.13
4/25/2024 16:00:00,156.0
4/26/2024 16:00:00,171.95
4/29/2024 16:00:00,166.15
4/30/2024 16:00:00,162.78
5/1/2024 16:00:00,163.86
5/2/2024 16:00:00,166.62
5/3/2024 16:00:00,167.24
5/6/2024 16:00:00,168.1
5/7/2024 16:00:00,171.25
5/8/2024 16:00:00,169.38
5/9/2024 16:00:00,169.96
5/10/2024 16:00:00,168.65
5/13/2024 16:00:00,169.14
5/14/2024 16:00:00,170.34
5/15/2024 16:00:00,172.51
5/16/2024 16:00:00,174.18
5/17/2024 16:00:00,176.06
5/20/2024 16:00:00,176.92
5/21/2024 16:00:00,177.85
5/22/2024 16:00:00,176.38
5/23/2024 16:00:00,173.55
5/24/2024 16:00:00,174.99
5/28/2024 16:00:00,176.4
5/29/2024 16:00:00,175.9
5/30/2024 16:00:00,172.11
5/31/2024 16:00:00,172.5
6/3/2024 16:00:00,173.17
6/4/2024 16:00:00,173.79
6/5/2024 16:00:00,175.41
6/6/2024 16:00:00,176.73
6/7/2024 16:00:00,174.46
6/10/2024 16:00:00,175.01
6/11/2024 16:00:00,176.62
6/12/2024 16:00:00,177.79
6/13/2024 16:00:00,175.16
6/14/2024 16:00:00,176.79
6/17/2024 16:00:00,177.24
6/18/2024 16:00:00,175.09
6/20/2024 16:00:00,176.3
6/21/2024 16:00:00,179.63
6/24/2024 16:00:00,179.22
6/25/2024 16:00:00,184.03
6/26/2024 16:00:00,183.88
6/27/2024 16:00:00,185.41
6/28/2024 16:00:00,182.15
7/1/2024 16:00:00,182.99
7/2/2024 16:00:00,185.24
7/3/2024 13:05:00,185.82
7/5/2024 16:00:00,190.6
7/8/2024 16:00:00,189.03
7/9/2024 16:00:00,188.98
7/10/2024 16:00:00,191.18
7/11/2024 16:00:00,185.57
7/12/2024 16:00:00,185.07
7/15/2024 16:00:00,186.53
7/16/2024 16:00:00,183.92
7/17/2024 16:00:00,181.02
7/18/2024 16:00:00,177.69
7/19/2024 16:00:00,177.66
7/22/2024 16:00:00,181.67
7/23/2024 16:00:00,181.79
7/24/2024 16:00:00,172.63
7/25/2024 16:00:00,167.28
7/26/2024 16:00:00,167.0
7/29/2024 16:00:00,169.53
7/30/2024 16:00:00,170.29
7/31/2024 16:00:00,171.54
8/1/2024 16:00:00,170.76
8/2/2024 16:00:00,166.66
8/5/2024 16:00:00,159.25
8/6/2024 16:00:00,158.29
8/7/2024 16:00:00,158.94
8/8/2024 16:00:00,162.03
8/9/2024 16:00:00,163.67
8/12/2024 16:00:00,162.29
8/13/2024 16:00:00,164.16
8/14/2024 16:00:00,160.37
