Date,Close
11/14/2023 16:00:00,336.31
11/15/2023 16:00:00,332.71
11/16/2023 16:00:00,334.19
11/17/2023 16:00:00,335.04
11/20/2023 16:00:00,339.97
11/21/2023 16:00:00,336.98
11/22/2023 16:00:00,341.49
11/24/2023 13:05:00,338.23
11/27/2023 16:00:00,334.7
11/28/2023 16:00:00,338.99
11/29/2023 16:00:00,332.2
11/30/2023 16:00:00,327.15
12/1/2023 16:00:00,324.82
12/4/2023 16:00:00,320.02
12/5/2023 16:00:00,318.29
12/6/2023 16:00:00,317.45
12/7/2023 16:00:00,326.59
12/8/2023 16:00:00,332.75
12/11/2023 16:00:00,325.28
12/12/2023 16:00:00,334.22
12/13/2023 16:00:00,334.74
12/14/2023 16:00:00,333.17
12/15/2023 16:00:00,334.92
12/18/2023 16:00:00,344.62
12/19/2023 16:00:00,350.36
12/20/2023 16:00:00,349.28
12/21/2023 16:00:00,354.09
12/22/2023 16:00:00,353.39
12/26/2023 16:00:00,354.83
12/27/2023 16:00:00,357.83
12/28/2023 16:00:00,358.32
12/29/2023 16:00:00,353.96
1/2/2024 16:00:00,346.29
1/3/2024 16:00:00,344.47
1/4/2024 16:00:00,347.12
1/5/2024 16:00:00,351.95
1/8/2024 16:00:00,358.66
1/9/2024 16:00:00,357.43
1/10/2024 16:00:00,370.47
1/11/2024 16:00:00,369.67
1/12/2024 16:00:00,374.49
1/16/2024 16:00:00,367.46
1/17/2024 16:00:00,368.37
1/18/2024 16:00:00,376.13
1/19/2024 16:00:00,383.45
1/22/2024 16:00:00,381.78
1/23/2024 16:00:00,385.2
1/24/2024 16:00:00,390.7
1/25/2024 16:00:00,393.18
1/26/2024 16:00:00,394.14
1/29/2024 16:00:00,401.02
1/30/2024 16:00:00,400.06
1/31/2024 16:00:00,390.14
2/1/2024 16:00:00,394.78
2/2/2024 16:00:00,474.99
2/5/2024 16:00:00,459.41
2/6/2024 16:00:00,454.72
2/7/2024 16:00:00,469.59
2/8/2024 16:00:00,470.0
2/9/2024 16:00:00,468.11
2/12/2024 16:00:00,468.9
2/13/2024 16:00:00,460.12
2/14/2024 16:00:00,473.28
2/15/2024 16:00:00,484.03
2/16/2024 16:00:00,473.32
2/20/2024 16:00:00,471.75
2/21/2024 16:00:00,468.03
2/22/2024 16:00:00,486.13
2/23/2024 16:00:00,484.03
2/26/2024 16:00:00,481.74
2/27/2024 16:00:00,487.05
2/28/2024 16:00:00,484.02
2/29/2024 16:00:00,490.13
3/1/2024 16:00:00,502.3
3/4/2024 16:00:00,498.19
3/5/2024 16:00:00,490.22
3/6/2024 16:00:00,496.09
3/7/2024 16:00:00,512.19
3/8/2024 16:00:00,505.95
3/11/2024 16:00:00,483.59
3/12/2024 16:00:00,499.75
3/13/2024 16:00:00,495.57
3/14/2024 16:00:00,491.83
3/15/2024 16:00:00,484.1
3/18/2024 16:00:00,496.98
3/19/2024 16:00:00,496.24
3/20/2024 16:00:00,505.52
3/21/2024 16:00:00,507.76
3/22/2024 16:00:00,509.58
3/25/2024 16:00:00,503.02
3/26/2024 16:00:00,495.89
3/27/2024 16:00:00,493.86
3/28/2024 16:00:00,485.58
4/1/2024 16:00:00,491.35
4/2/2024 16:00:00,497.37
4/3/2024 16:00:00,506.74
4/4/2024 16:00:00,510.92
4/5/2024 16:00:00,527.34
4/8/2024 16:00:00,519.25
4/9/2024 16:00:00,516.9
4/10/2024 16:00:00,519.83
4/11/2024 16:00:00,523.16
4/12/2024 16:00:00,511.9
4/15/2024 16:00:00,500.23
4/16/2024 16:00:00,499.76
4/17/2024 16:00:00,494.17
4/18/2024 16:00:00,501.8
4/19/2024 16:00:00,481.07
4/22/2024 16:00:00,481.73
4/23/2024 16:00:00,496.1
4/24/2024 16:00:00,493.5
